id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genre_list,keywords_list,cast_list,director,release_year,release_month
34746,Death Wish 5: The Face of Death,1994-01-14,5000000.0,1702394.0,95.0,5.0,46.0,3.595599,"['Action', 'Crime', 'Drama', 'Thriller']","['female nudity', 'nudity', 'vigilante', 'fashion designer', 'sequel', 'murder', 'independent film', 'new york city', 'model', 'violence', 'fashion show', 'child custody', 'canuxploitation', 'witness relocation']","['Charles Bronson', 'Lesley-Anne Down', 'Michael Parks', 'Chuck Shamata', 'Robert Joy', 'Saul Rubinek', 'Miguel Sandoval', 'Kenneth Welsh', 'Kevin Lund', 'Lisa Inouye', 'Erica Fairfield', 'Jefferson Mappin', 'Michael Dunston', 'Claire Rankin', 'Sharolyn Sparrow', 'Anna Starnino', 'Elena Kudaba']",Allan A. Goldstein,1994,1
8854,Steel,1997-08-15,16000000.0,1686429.0,97.0,4.2,49.0,2.890462,"['Science Fiction', 'Action', 'Adventure']","['dc comics', 'los angeles', 'soldier', 'military']","[""Shaquille O'Neal"", 'Annabeth Gish', 'Richard Roundtree', 'Judd Nelson', 'Irma P. Hall', 'Johanna Ray', 'Harvey Silver', 'Ray J', 'Charles Napier', 'Kerrie Keane', 'Eric Pierpoint', 'Tembi Locke', 'Thom Barry', 'Gary Graham', 'Hill Harper', 'Rutanya Alda', 'John Hawkes', 'Kevin Grevioux', 'Tim DeZarn', 'Michael Shamus Wiles', 'Kamau Holloway', 'Maurice Chasse', 'Josh Cruze', 'Nancy Wolfe', 'Rick Worthy', 'Scotch Ellis Loring', 'Jacquelyn Houston', ""John F. O'Donohue"", 'Cyd Strittmatter', 'Kevin Sifuentes']",Kenneth Johnson,1997,8
24276,Matewan,1987-08-28,4000000.0,1680358.0,132.0,7.2,33.0,3.350126,['Drama'],['independent film'],"['Chris Cooper', 'James Earl Jones', 'Mary McDonnell', 'Will Oldham', 'David Strathairn', 'Ken Jenkins', 'Gordon Clapp', 'Kevin Tighe', 'John Sayles', 'Bob Gunton', 'Josh Mostel']",John Sayles,1987,8
13508,Who Killed the Electric Car?,2006-08-04,1000000.0,1678874.0,92.0,7.2,59.0,8.570312,['Documentary'],"['energy supply', 'automobile industry', 'independent film']","['Martin Sheen', 'Mel Gibson', 'Tom Hanks']",Chris Paine,2006,8
32316,Marci X,2003-08-22,20000000.0,1675706.0,84.0,3.3,12.0,4.15656,['Comedy'],[],"['Lisa Kudrow', 'Damon Wayans', 'Richard Benjamin', 'Jane Krakowski', 'Christine Baranski']",Richard Benjamin,2003,8
209901,Nothing Left to Fear,2013-09-26,3000000.0,1675381.0,100.0,4.6,59.0,5.317284,['Horror'],[],"['Clancy Brown', 'James Tupper', 'Anne Heche', 'Ethan Peck', 'Jennifer Stone', 'Rebekah Brandes', 'Heather Roop', 'Michelle DeVito', 'J.D. Evermore', 'Wayne Pére', 'Carter Cabassa', 'James C. Victor', 'Dylan DePaula', 'Morgan Roberts']",Anthony Leonardi III,2013,9
18734,L.I.E.,2001-01-20,700000.0,1667192.0,97.0,6.7,31.0,8.66635,['Drama'],['independent film'],"['Paul Dano', 'Bruce Altman', 'Brian Cox', 'Billy Kay', 'James Costa', 'Tony Michael Donnelly', 'Walter Masterson', 'Adam LeFevre', 'Chance Kelly']",Michael Cuesta,2001,1
114726,Out on a Limb,1992-09-04,11000000.0,1659542.0,82.0,6.1,12.0,1.305774,['Comedy'],"['small town', 'beer', 'woods', 'murder']","['Matthew Broderick', 'Jeffrey Jones', 'Heidi Kling', 'John C. Reilly', 'Marian Mercer', 'Larry Hankin', 'David Margulies', 'Courtney Peldon', 'Michael Monks', 'Andrew Benne', 'Mickey Jones', 'Nancy Lenehan', 'Julie Araskog', 'Deborah Goodrich']",Francis Veber,1992,9
84165,2 Days in New York,2012-03-28,8000000.0,1653792.0,91.0,5.4,94.0,4.68182,['Comedy'],"['photographer', 'photo exhibition', 'rudeness', 'reference to barack obama', 'pregnancy test', 'photo exhibit', 'rude frenchman', 'reference to michelle obama', 'art critic', 'radio host', 'food smuggling', 'woman director']","['Julie Delpy', 'Dylan Baker', 'Chris Rock', 'Albert Delpy', 'Vincent Gallo', 'Kate Burton', 'Daniel Brühl', 'Alexia Landeau', 'Alexandre Nahon', 'Talen Ruth Riley', 'Owen Shipman', 'Malinda Williams', 'Carmen Lopez', 'Emily Wagner', 'Arthur French', 'Petronia Paley', 'Alex Manette', 'Marcus Ho', 'Gregory Korostishevsky', 'Mai Loan Tran', 'Pun Bandhu', 'Johnny Tran', 'Darlene Violette', 'Seth Barrish', 'Bhavesh Patel', 'Brady Smith', 'Simon Jutras', 'Tatina de Marinis', 'Kendra Mylnechuk', 'Angela Rago', 'Luigi Scorcia', 'Christie Nacinovich', 'Panicker Upendran', 'David Coburn', 'Abby Nelson', 'Erin Darke', 'Anna Kuchma', 'Talita Seplavy', 'Ashley Klein']",Julie Delpy,2012,3
297806,I Saw the Light,2016-02-05,13000000.0,1646788.0,123.0,5.9,48.0,4.654312,"['Drama', 'Music']","['country music', 'biography', 'music', 'country singer']","['Tom Hiddleston', 'Elizabeth Olsen', 'David Krumholtz', 'Bradley Whitford', 'Maddie Hasson', 'Josh Pais', 'Wrenn Schmidt', 'Cherry Jones', 'Joe Chrest', 'Wayne Pére', 'James DuMont', 'Charlie Talbert', 'Candice Harrison', 'Cory Hart', 'NM Garcia', 'Caroline Hebert', 'Justin Lebrun', 'Casey Bond', 'Joshua Brady', 'Elliott Grey', 'Emily Marie Palmer', 'Vanessa Amaya', 'Jeff Caperton', 'Erica Curtis', 'Jayson Warner Smith', 'Bethany Blakey', 'Denise Gossett', 'Christopher Heskey', 'Gary Teague', 'Skyler Davenport', 'Allison Claye', 'Rebecca Chulew', 'Douglas M. Griffin', 'Mattie Liptak', 'Jillian Batherson', 'Gretchen Koerner', 'Bryan Michael Hall', 'Richard Jackson', 'Amanda Joy Erickson', 'Cody Daniel']",Marc Abraham,2016,2
38448,Ondine,2009-09-14,12000000.0,1644755.0,111.0,6.5,84.0,4.757269,"['Drama', 'Romance']","['alcohol', 'mermaid', 'wedding dress', 'fishing net', 'selkie']","['Colin Farrell', 'Alicja Bachleda-Curuś', 'Dervla Kirwan', 'Alison Barry', ""Marion O'Dwyer"", 'Tony Curran', ""Mary O'Shea"", 'Gemma Reeves', 'Stephen Rea', 'Norma Sheahan']",Neil Jordan,2009,9
11483,Pirates,1986-05-08,40000000.0,1641825.0,124.0,6.2,47.0,3.916952,"['Adventure', 'Comedy']","['sea', 'float', 'pirate', 'crime', 'pirate captain']","['Walter Matthau', 'Cris Campion', 'Damien Thomas', 'Olu Jacobs', 'Charlotte Lewis', 'Roy Kinnear', 'Roger Ashton-Griffiths', 'David Kelly']",Roman Polanski,1986,5
29076,Gun Shy,2000-02-04,10000000.0,1631839.0,101.0,5.4,24.0,6.370105,"['Action', 'Comedy', 'Romance', 'Thriller']","['female nudity', 'drug cartel', 'nervous breakdown']","['Sandra Bullock', 'Liam Neeson', 'Oliver Platt', 'José Zúñiga', 'Michael DeLorenzo', 'Richard Schiff', 'Mary McCormack', 'Andrew Lauer', 'David Carpenter', 'Myndy Crist', 'Paul Ben-Victor', 'Mitch Pileggi', 'Rick Peters', 'Gregg Daniel', 'Michael Mantell', 'Michelle Joyner']",Eric Blakeney,2000,2
102784,Two Rabbits,2012-01-20,2000000.0,1620436.0,108.0,7.1,39.0,2.315249,"['Action', 'Crime', 'Drama']",[],"['Fernando Alves Pinto', 'Alessandra Negrini', 'Caco Ciocler', 'Marat Descartes', 'Djair Guilherme', 'Roberto Marchese', 'Aldine Muller', 'Thaíde', 'Thogun', 'Neco Villa Lobos', 'Carlos de Niggro', 'Charles Paraventi']",Afonso Poyart,2012,1
1379,Lights in the Dusk,2006-02-03,1380000.0,1615018.0,78.0,6.6,27.0,2.329388,"['Crime', 'Drama']","['prison', 'night watchman', 'helsinki', ""love of one's life"", 'despair', 'loser', 'friendship', 'unsociability', 'teacher', 'wrongful arrest']","['Janne Hyytiäinen', 'Maria Heiskanen', 'Maria Järvenhelmi', 'Ilkka Koivula', 'Kati Outinen', 'Vesa Häkli']",Aki Kaurismäki,2006,2
10690,Space Truckers,1996-03-01,25000000.0,1614266.0,95.0,5.6,38.0,3.596317,"['Comedy', 'Science Fiction', 'Thriller', 'Adventure']","['killer robot', 'space war', 'dangerous', 'state of emergency']","['Dennis Hopper', 'Stephen Dorff', 'Debi Mazar', 'George Wendt', 'Charles Dance', 'Shane Rimmer', 'Sandra Dickinson', 'Sean Lawlor', 'Vernon Wells', 'Mike Hagerty']",Stuart Gordon,1996,3
59964,Cabin in the Sky,1943-04-09,662141.0,1606624.0,98.0,7.1,8.0,1.233446,"['Fantasy', 'Music']","['angel', 'hell', 'prayer', 'shooting', 'singer', 'church', 'gambler']","['Ethel Waters', ""Eddie 'Rochester' Anderson"", 'Lena Horne', 'Louis Armstrong', 'Rex Ingram', 'Kenneth Spencer', 'John William Sublett', 'Oscar Polk', 'Mantan Moreland', 'Willie Best', 'Fletcher Rivers', 'Leon James Poke', 'Bill Bailey', 'Ford Washington Lee', 'Butterfly McQueen']",Vincente Minnelli,1943,4
11360,Dumbo,1941-10-22,812000.0,1600000.0,64.0,6.8,1206.0,14.655879,"['Animation', 'Family']","['circus', 'mother', 'dream', 'mouse', 'elephant', 'nightmare', 'suffering', 'clown', 'ear', 'musical', 'crow', 'affection', 'storch', 'animation', 'big ears']","['Sterling Holloway', 'Herman Bing', 'John McLeish', 'Edward Brophy', 'James Baskett', 'Billy Bletcher', 'Jim Carmichael', 'Cliff Edwards', 'Verna Felton', 'Noreen Gammill', 'Eddie Holden', 'Malcolm Hutton', ""The King's Men"", 'Harold Manley']",Samuel Armstrong,1941,10
372226,Visaranai,2016-02-04,325000.0,1600000.0,118.0,8.0,8.0,0.867549,"['Drama', 'Thriller']","['foreign worker', 'police corruption', 'police interrogation', 'innocent person killed', 'discrimination']","['Dinesh Ravi', 'Anandhi', 'Kishore', 'Misha Ghoshal', 'Samuthirakani', 'Ajay Ghosh', 'Aadukalam Murugadoss', 'Aadukalam Naren', 'Saravana Subbiah', 'E. Ramadoss', 'Supergood Subramani']",Vetrimaran,2016,2
62276,Bummer,2003-08-02,700000.0,1600000.0,110.0,6.0,18.0,1.400186,"['Action', 'Crime']",[],"['Sergey Gorobchenko', 'Vladimir Vdovichenkov', 'Andrey Merzlikin', 'Maksim Konovalov', 'Yana Nikolaeva', 'Lyudmila Polyakova', 'Anastasiya Sapozhnikova', 'Vasiliy Sedykh', 'Mikhail Lukashov', 'Vladimir Sychev']",Pyotr Buslov,2003,8
77805,Lovelace,2013-08-08,10000000.0,1585582.0,92.0,6.0,234.0,6.383512,['Drama'],"['biography', 'porno star']","['Amanda Seyfried', 'Peter Sarsgaard', 'Hank Azaria', 'Adam Brody', 'James Franco', 'Sharon Stone', 'Wes Bentley', 'Juno Temple', 'Chloë Sevigny', 'Eric Roberts', 'Bobby Cannavale', 'Robert Patrick', 'Chris Noth', 'Debi Mazar', 'Lauren Fray', 'Ron Pritchard', 'Frank Clem', 'Brian Gattas', 'Cory Hardrict', 'Peter Holden', 'Sofia Karstens', 'LisaGay Hamilton', 'Don McManus', 'Adam Tomei', 'Greg Vrotsos', 'Lou Richards', 'Sandy Martin', 'Nicole Andrews', 'Soumaya Akaaboune', 'Simona Williams', 'Shira Vilensky', 'Khristian Lupo']",Rob Epstein,2013,8
36677,Solarbabies,1986-11-26,25000000.0,1579260.0,94.0,5.1,12.0,1.278665,['Science Fiction'],"['post-apocalyptic', 'roller-skating', 'teenager', 'dystopic future', 'drought']","['Richard Jordan', 'Jami Gertz', 'Jason Patric', 'Lukas Haas', 'James Le Gros', 'Claude Brooks', 'Peter DeLuise', 'Peter Kowanko', 'Adrian Pasdar', 'Sarah Douglas', 'Charles Durning', 'Frank Converse', 'Terrence Mann', 'Alexei Sayle', 'Bruce Payne']",Alan Johnson,1986,11
84305,Lay the Favorite,2012-06-22,26350000.0,1576687.0,94.0,4.9,69.0,5.153138,"['Drama', 'Comedy']","['gambling', 'romance', 'money', 'las vegas', 'betting', 'prodigy']","['Rebecca Hall', 'Bruce Willis', 'Catherine Zeta-Jones', 'Joshua Jackson', 'Vince Vaughn', 'Laura Prepon', 'John Carroll Lynch', 'Frank Grillo', 'Corbin Bernsen', 'Ambyr Childers', 'Earl Maddox']",Stephen Frears,2012,6
27,9 Songs,2004-07-16,1000000.0,1574623.0,66.0,5.1,103.0,18.847707,"['Drama', 'Music', 'Romance']","['london england', 'female nudity', 'sex', 'rock and roll', 'blow job', 'condom', 'safe sex', 'concert', 'erection', 'fellatio', 'pubic hair', 'sexual fantasy', 'penetration', 'sexual intercourse', 'ejaculation', 'unsimulated sex', 'couple', 'desire', 'semen', 'vulva', 'male orgasm', 'penis', 'explicit sex']","[""Kieran O'Brien"", 'Margo Stilley', 'Courtney Taylor-Taylor', 'Alex Kapranos', 'Guy Garvey', 'Robert Levon Been', 'Peter Hayes', 'Gruff Rhys', 'Jason Stollsteimer', 'Marcie Bolen', 'Michael Nyman', 'Bobby Gillespie']",Michael Winterbottom,2004,7
10629,Veronica Guerin,2003-07-11,17000000.0,1569918.0,98.0,6.8,61.0,9.548519,"['Drama', 'Crime', 'Thriller']","['journalism', 'police', 'drug scene', 'murder', 'drug lord']","['Cate Blanchett', 'Gerard McSorley', 'Ciarán Hinds', 'Brenda Fricker', 'Don Wycherley', 'Barry Barnes', ""Simon O'Driscoll"", 'Paul Ronan', ""Gerry O'Brien"", 'Emmet Bergin', 'Charlotte Bradley', 'Mark Lambert', 'Garrett Keogh', 'Maria McDermottroe', 'Paudge Behan', 'Joe Hanley', 'David Murray', 'Karl Shiels', 'Barry McEvoy', 'Gina Costigan', 'Alan Devine', 'Gabrielle Reidy', 'Paul Roe', 'David Herlihy', 'Darragh Kelly', 'Laurence Kinlan', 'Ned Dennehy', 'Colin Farrell']",Joel Schumacher,2003,7
10688,Hamlet,2000-05-12,2000000.0,1568749.0,112.0,6.0,35.0,12.896203,['Drama'],"['shakespeare', 'loss of lover', 'loss of father', 'father murder', 'father', 'independent film', 'hamlet']","['Ethan Hawke', 'Kyle MacLachlan', 'Diane Venora', 'Sam Shepard', 'Julia Stiles', 'Bill Murray', 'Liev Schreiber', 'Karl Geary', 'Paula Malcomson', 'Steve Zahn', 'Jeffrey Wright', 'Casey Affleck', 'Tim Blake Nelson']",Michael Almereyda,2000,5
285959,Valentino,1951-03-08,1300000.0,1550000.0,102.0,6.0,1.0,0.328342,[],[],"['Anthony Dexter', 'Eleanor Parker', 'Richard Carlson', 'Patricia Medina', 'Joseph Calleia', 'Dona Drake', 'Lloyd Gough', 'Otto Kruger']",Lewis Allen,1951,3
18923,A Home at the End of the World,2004-07-23,6500000.0,1548955.0,96.0,6.8,45.0,4.136105,"['Romance', 'Drama']","['gay', 'aids', 'based on novel', 'art house', 'tantrum', 'bisexual', 'lgbt']","['Colin Farrell', 'Dallas Roberts', 'Robin Wright', 'Sissy Spacek', 'Ryan Donowho', 'Erik Smith', 'Harris Allan', 'Andrew Chalmers', 'Ron Lea']",Michael Mayer,2004,7
5470,Beowulf,1999-04-01,20000000.0,1531251.0,95.0,4.4,52.0,7.745765,"['Action', 'Science Fiction', 'Thriller', 'Adventure', 'Horror', 'Fantasy']","['monster', 'weapon', 'independent film']","['Christopher Lambert', 'Rhona Mitra', 'Oliver Cotton', 'Götz Otto', 'Vincent Hammond', 'Charles Robinson', 'Brent Jefferson Lowe', 'Roger Sloman', 'Patricia Velásquez']",Graham Baker,1999,4
11662,Casshern,2004-04-24,6000000.0,1530216.0,141.0,5.7,74.0,4.664474,"['Drama', 'Horror', 'Science Fiction']","['man vs machine', 'mutant', 'future', 'post-apocalyptic', 'dystopia', 'distant future']","['Yusuke Iseya', 'Kumiko Asou', 'Akira Terao', 'Kanako Higuchi', 'Fumiyo Kohinata', 'Hiroyuki Miyasako', 'Ryō', 'Tetsuji Tamayama']",Kazuaki Kiriya,2004,4
48706,Josh and S.A.M.,1993-11-24,18000000.0,1528163.0,96.0,5.0,4.0,0.768367,"['Adventure', 'Action', 'Comedy']","['brother brother relationship', 'canada', 'cross country', 'journey']","['Jacob Tierney', 'Noah Fleiss', 'Martha Plimpton', 'Stephen Tobolowsky', 'Joan Allen', 'Chris Penn', 'Maury Chaykin', 'Ronald Guttman', 'Udo Kier', 'Jake Gyllenhaal']",Billy Weber,1993,11
28089,The Messenger,2009-11-13,6500000.0,1521261.0,113.0,7.0,120.0,5.499937,"['Drama', 'History']","['independent film', 'wounded', 'soldier', 'iraq war']","['Ben Foster', 'Woody Harrelson', 'Jena Malone', 'Eamonn Walker', 'Samantha Morton', 'Steve Buscemi', 'Dale Soules', 'Stevie Ray Dallimore', 'Michael Chernus', 'Marceline Hugot', 'Lindsay Michelle Nader', 'Gaius Charles', 'Brendan Sexton III', 'Peter Francis James']",Oren Moverman,2009,11
316654,Bombay Velvet,2015-05-15,18000000.0,1500000.0,151.0,5.4,17.0,1.377993,"['Crime', 'Drama', 'Thriller']","['jazz', 'boxer', 'noir', 'organized crime', 'bollywood', 'gangster']","['Anushka Sharma', 'Ranbir Kapoor', 'Karan Johar', 'Vivaan Shah', 'Kay Kay Menon', 'Manish Choudhary', 'Siddhartha Basu', 'Remo Fernandes', 'Raveena Tandon', 'Varun Grover']",Anurag Kashyap,2015,5
257160,Ohm Shanthi Oshaana,2014-02-07,220000.0,1500000.0,130.0,6.9,8.0,0.633359,"['Comedy', 'Romance']","['poem', 'rebel', 'kung fu', 'nostalgia', 'doctor', 'bike', 'teenage love', 'malayalam']","['Nazriya Nazim', 'Nivin Pauly', 'Renji Panicker', 'Vineeth Sreenivasan', 'Aju Varghese', 'Vinaya Prasad', 'Lal Jose', 'Shobha Mohan', 'Nikki Galrani', 'Vijayaraghavan', 'Sharaf U Dheen', 'Akshaya Premnath', 'Harikrishnan', 'Anju Kurien', 'Oshein Mertil', 'Nimisha Suresh', 'Poojitha Menon', 'Manju Satheesh']",Jude Anthany Joseph,2014,2
4704,At Long Last Love,1975-03-01,6000000.0,1500000.0,118.0,5.6,8.0,0.619076,"['Comedy', 'Music', 'Romance']","['gambling', 'singer']","['Cybill Shepherd', 'Burt Reynolds', 'Duilio Del Prete', 'Madeline Kahn', 'Eileen Brennan', 'Mildred Natwick', 'John Hillerman', 'M. Emmet Walsh', 'Christa Lang']",Peter Bogdanovich,1975,3
13646,"Moscow, Belgium",2008-01-30,560000.0,1500000.0,102.0,6.4,11.0,1.572904,"['Romance', 'Drama', 'Comedy']","['supermarket', 'midlife crisis', 'truck', 'urban', 'lesbian', 'working class', 'cell phone', 'happiness', 'truck driver', 'tarot']","['Barbara Sarafian', 'Jurgen Delnaet', 'Johan Heldenbergh', 'Anemone Valcke', 'Sofia Ferri', 'Julian Borsani', 'Bob De Moor', 'Jits Van Belle', 'Griet van Damme']",Christophe Van Rompaey,2008,1
21241,Cannonball,1976-07-06,780000.0,1500000.0,93.0,5.7,20.0,2.096666,['Action'],"['martial artist', 'car movie', 'kung fu master']","['David Carradine', 'Bill McKinney', 'Veronica Hamel', 'Gerrit Graham', 'Robert Carradine', 'Belinda Balaski', 'Judy Canova', 'Archie Hahn', 'Carl Gottlieb', 'Mary Woronov', 'Diane Lee Hart', 'James Keach', 'Dick Miller', 'Louisa Moritz', 'Patrick Wright', 'John Alderman', 'Allan Arkush', 'Paul Bartel', 'Roger Corman', 'Joe Dante', 'Jonathan Kaplan', 'Aron Kincaid', 'Read Morgan', 'Mary-Robin Redd', 'Martin Scorsese', 'Don Simpson', 'Sylvester Stallone', 'Glynn Rubin', 'Stanley Bennett Clay', 'David Arkin', 'John Herzfeld', 'Deirdre Ardell', 'Gretchen Ardell', 'Gary Austin', 'Wendy Bartel', 'Linda Civitello', 'Jim Connors', 'Peter Cornberg', 'Miller Drake', 'Michael Finnell', 'Samuel W. Gelfman', 'Paul Glickler', 'David N. Gottlieb', 'Lea Gould', 'Glenn Johnson', 'Saul Krugman', 'James Lashly', 'Joseph McBride', 'Todd McCarthy', 'Keith Michl', 'George Wagner', 'Joe Wong']",Paul Bartel,1976,7
5185,The Private Life of Sherlock Holmes,1970-10-29,10000000.0,1500000.0,125.0,6.9,61.0,4.127728,"['Adventure', 'Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']","['sherlock holmes', 'loch ness monster', 'german spy', 'midgets']","['Robert Stephens', 'Colin Blakely', 'Geneviève Page', 'Christopher Lee', 'Tamara Toumanova', 'Clive Revill', 'Irene Handl', 'Mollie Maureen', 'Stanley Holloway', 'Catherine Lacey', 'Peter Madden', 'Michael Balfour', 'James Copeland', 'John Garrie', 'Godfrey James', 'Robert Cawdron', 'Alex McCrindle', 'Frank Thornton', 'Paul Hansard', 'George Benson']",Billy Wilder,1970,10
30593,Heavy Traffic,1973-08-08,950000.0,1500000.0,76.0,6.6,18.0,0.820911,"['Animation', 'Comedy', 'Drama']","['female nudity', 'sex', 'sexual frustration', 'virgin', 'urban life', 'surrealism', 'part live action', 'interracial relationship', 'gore', 'pinball', 'marijuana', 'sexual attraction', 'sexual joke', 'cartoon sex', 'blood', 'black american', 'loss of virginity', 'extreme violence', 'adult animation']","['Joseph Kaufmann', 'Frank De Kova', 'Terry Haven', 'Mary Dean Lauria', 'Jacqueline Mills', 'Lillian Adams', 'Jamie Farr', 'Robert Easton', 'Beverly Hope Atkinson']",Ralph Bakshi,1973,8
29056,The Raven,1963-01-25,350000.0,1499275.0,86.0,6.3,56.0,4.817514,"['Comedy', 'Fantasy', 'Horror']",['raven'],"['Vincent Price', 'Peter Lorre', 'Boris Karloff', 'Hazel Court', 'Olive Sturgess', 'Jack Nicholson', 'John Dierkes']",Roger Corman,1963,1
395452,In the Forests of Siberia,2016-06-15,3500000.0,1492523.0,105.0,7.3,34.0,1.333969,"['Drama', 'Adventure']","['nature', 'solitude', 'human nature']","['Raphaël Personnaz', 'Evgeniy Sidikhin']",Safy Nebbou,2016,6
15483,The Card Player,2004-01-02,2600000.0,1479042.0,103.0,4.7,46.0,3.501564,"['Horror', 'Mystery', 'Thriller']","['italian', 'police', 'serial killer', 'giallo', 'slasher', 'card playing', 'video poker']","['Stefania Rocca', 'Liam Cunningham', 'Silvio Muccino', 'Cosimo Fusco', 'Fiore Argento', 'Adalberto Maria Merli', 'Claudio Santamaria', 'Mia Benedetta', 'Giovanni Visentin', 'Claudio Mazzenga', 'Conchita Puglisi', 'Micaela Pignatelli', 'Luis Molteni', 'Carlo Giuseppe Gabardini', 'Alessandro Mistichelli', 'Francesco Guzzo', 'Pier Maria Cecchini', 'Jennifer Poli', 'Elisabetta Rocchetti', 'Irene Quagliarella', 'Vera Gemma', 'Ulisse Minervini', 'Antonio Cantafora', 'Mario Opinato', 'Gualtiero Scola', 'Robert Madison', 'Emanuel Bevilacqua', 'Robert Dawson', 'Adriana Fonzi Cruciani', 'Carla Fonzi Cruciani', 'Elena Falgheri', 'Michele Pellegrini', 'Isabella Celani', 'Fiore Cosimo', 'Lynn Swanson', 'Franco Vitale']",Dario Argento,2004,1
9662,The Triplets of Belleville,2003-06-11,8000000.0,1477676.0,80.0,7.3,233.0,8.35586,"['Adventure', 'Animation', 'Comedy', 'Drama']","['france', 'kidnapping', 'boy', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'old woman']","['Béatrice Bonifassi', 'Lina Boudreau', 'Michèle Caucheteux', 'Jean-Claude Donda', 'Mari-Lou Gauthier', 'Charles Linton', 'Suzy Falk']",Sylvain Chomet,2003,6
250124,The Diary of a Teenage Girl,2015-08-07,2000000.0,1477002.0,98.0,6.8,286.0,14.986654,"['Drama', 'Romance']","['1970s', 'teenage girl', 'older man younger woman relationship', 'based on graphic novel', 'teenage sexuality', 'woman director']","['Bel Powley', 'Kristen Wiig', 'Alexander Skarsgård', 'Christopher Meloni', 'Austin Lyon', 'Madeleine Waters', 'Margarita Levieva', 'Quinn Nagle', 'Abby Wait', 'John Parsons', 'Miranda Bailey', 'Carson D. Mell', 'Davy Clements', 'Susannah Schulman Rogers', 'Anthony Williams', 'Charles Lewis III', 'David Fine', 'Joshua Grannell', 'Nate Heller', 'Lance Hill', 'Jon Freeman', 'Persephone Gloeckner-Suits']",Marielle Heller,2015,8
11633,Appleseed,2004-04-17,10000000.0,1461989.0,101.0,6.8,116.0,8.278525,"['Animation', 'Action', 'Science Fiction']","['man vs machine', 'cyborg', 'terrorist', 'metropolis', 'future', 'post-apocalyptic', 'manga', 'mecha', 'cyberpunk', 'police officer']","['Ai Kobayashi', 'Jūrōta Kosugi', 'Yuki Matsuoka', 'Asumi Miwa', 'Mami Koyama', 'Akimoto Tsubasa', 'Yuzuru Fujimoto', 'Tomoko Kawakami', 'Takehito Koyasu', 'Toshiyuki Morikawa', 'Ryûji Nakagi', 'Ikuo Nishikawa']",Shinji Aramaki,2004,4
494,Shaft in Africa,1973-06-14,2142000.0,1458000.0,112.0,5.4,6.0,1.424722,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']","['paris', 'africa', 'illegal immigration', 'ethiopia', 'human trafficking', 'language course', 'circumcision', 'blaxploitation']","['Richard Roundtree', 'Frank Finlay', 'Vonetta McGee', 'Neda Arnerić', 'Debebe Eshetu', 'Spiros Focás', 'Jacques Herlin', 'Jho Jhenkins', 'Willie Jonah', 'Adolfo Lastretti', 'Aldo Sambrell']",John Guillermin,1973,6
23439,House of Usher,1960-06-21,270000.0,1450000.0,79.0,6.5,71.0,3.481988,"['Horror', 'Thriller']","['curse', 'new england', 'edgar allan poe']","['Vincent Price', 'Mark Damon', 'Myrna Fahey', 'Harry Ellerbe', 'David Andar', 'Bill Borzage']",Roger Corman,1960,6
24927,Night Of The Living Dead 3D,2007-05-06,3000000.0,1449945.0,80.0,4.0,12.0,1.017103,['Horror'],[],"['Brianna Brown', 'Joshua Desroches', 'Sid Haig', 'Greg Travis', 'Johanna Black', 'Adam Chambers', 'Ken Ward', 'Alynia Phillips', 'Max E. Williams', 'Cristin Michele', 'Robert DiTillio', 'Brian La Rosa', 'Alan Gorg', 'Jason Brandt', 'Marcia Ann Burrs']",Jeff Broadstreet,2007,5
425942,Black Snow,2017-01-19,4000000.0,1440000.0,90.0,6.0,39.0,10.067238,"['Mystery', 'Drama', 'Crime', 'Thriller']","['isolation', 'cabin', 'snow', 'hunt', 'dark past']","['Ricardo Darín', 'Leonardo Sbaraglia', 'Laia Costa', 'Dolores Fonzi', 'Federico Luppi', 'Iván Luengo', 'Andrés Herrera', 'Mikel Iglesias', 'Biel Montoro', ""Liah O'Prey""]",Martín Hodara,2017,1
70881,Anna Karenina,1935-08-30,1152000.0,1439000.0,95.0,6.6,25.0,1.810574,"['Drama', 'Romance']","['based on novel', 'russia', 'marriage', 'love', 'train']","['Greta Garbo', 'Fredric March', 'Freddie Bartholomew', ""Maureen O'Sullivan"", 'May Robson', 'Basil Rathbone', 'Reginald Owen', 'Phoebe Foster', 'Reginald Denny']",Clarence Brown,1935,8
33851,A Prayer for the Dying,1987-09-11,6000000.0,1432687.0,107.0,6.1,16.0,2.527521,"['Crime', 'Drama', 'Action', 'Thriller']","['bomber', 'ira']","['Mickey Rourke', 'Bob Hoskins', 'Alan Bates', 'Sammi Davis', 'Christopher Fulford', 'Liam Neeson', 'Leonard Termo', 'Camille Coduri', ""Maurice O'Connell"", 'Alison Doody', 'Karl Johnson', 'Anthony Stewart Head', 'Ian McElhinney', 'Peggy Aitchison', 'Cliff Burnett', 'Mark Lambert', 'Ian Bartholomew']",Mike Hodges,1987,9
